  20 | 23.5833 |       63
  20 | 23.1667 |       63
  20 | 23.1667 |  59.0833
  20 | 22.8667 |  59.0833
  20 | 22.8667 |    56.25
  20 | 22.3167 |    56.25
  20 | 22.3167 |       55
  20 | 22.1333 |       55
  20 | 22.1333 |    52.75
  20 | 21.9667 |    52.75
  20 | 21.9667 |  54.8333
  20 |    20.6 |  54.8333
  20 |    20.6 |  60.9167
  20 | 20.5367 |  60.9167
  20 | 20.5367 |     59.5
  21 | 0.33333 |        0
  21 | 0.33333 |        2
  21 |       2 |        2
  21 |       2 |  9.91667
  21 | 3.28333 |  9.91667
  21 | 3.28333 |        0
  21 | 3.28333 |    -1.75
  21 |    2.65 |    -1.75
  21 |    2.65 | -24.3833
  21 | 1.66667 | -24.3833
  21 | 1.66667 |    -25.5
  21 | 23.8333 |    -25.5
  21 | 23.8333 |       -7
  21 | 0.33333 |       -7
  22 | 7.66667 |    -82.5
  22 | 7.66667 |      -75
  22 | 9.03333 |      -75
  22 |   11.25 |      -75
  22 | 13.6667 |      -75
  22 | 13.6667 |    -82.5
  23 |    13.5 |      -64
  23 | 14.5333 |      -64
  23 | 14.5333 |      -55
  23 |   15.05 |      -55
  23 | 15.3333 |      -55
  23 | 15.3333 |      -60
  23 | 15.3333 |      -61
  23 | 15.1667 |      -61
  23 | 15.1667 | -63.5833
  23 | 14.9167 | -63.5833
  23 | 14.9167 |    -67.5
  23 |   14.75 |    -67.5
  23 |   14.75 |      -70
  23 | 13.6667 |      -70
  23 | 13.6667 |      -65
  23 |    13.5 |      -65
  24 |       5 |      -43
  24 |       5 |   -27.25
  24 | 6.11667 |   -27.25
  24 | 6.11667 |      -33
  24 | 6.58333 |      -33
  24 | 6.58333 |      -43
  24 |       6 |      -43
  25 | 11.8667 |       14
  25 | 11.8667 |       29
  25 |      12 |       29
  25 |      12 |       34
  25 | 12.3333 |       34
  25 | 12.3333 |       32
  25 |   13.25 |       32
  25 |   13.25 |     28.5
  25 |    13.5 |     28.5
  25 |    13.5 |       15
  25 | 12.8333 |       15
  25 | 12.8333 |       14
  26 | 17.8333 |      -37
  26 | 19.1667 |      -37
  26 | 19.1667 |    -45.5
  26 |      18 |    -45.5
  26 | 17.8333 |    -45.5
  27 | 15.1833 |       26
  27 | 15.1833 |       33
  27 | 15.4333 |       33
  27 | 15.4333 |       40
  27 |   15.75 |       40
  27 | 16.3333 |       40
  27 | 16.3333 |       27
  27 | 16.1667 |       27
  27 | 16.1667 |       26
  27 | 16.0333 |       26
  28 | 12.8333 |      -11
  28 | 12.8333 |      -22
  28 | 12.5833 |      -22
  28 | 12.5833 |    -24.5
  28 | 11.8333 |    -24.5
  28 | 11.8333 |      -11
  29 |   10.75 |       -6
  29 | 11.5167 |       -6
  29 | 11.8333 |       -6
  29 | 11.8333 |      -11
  29 | 11.8333 |    -24.5
  29 | 10.8333 |    -24.5
  29 | 10.8333 |      -19
  29 |   10.75 |      -19
  29 |   10.75 |      -11
  30 | 11.8333 |      -55
  30 | 12.8333 |      -55
  30 | 12.8333 |      -64
  30 | 11.8333 |      -64
  31 | 19.2583 |     27.5
  31 | 19.2583 |       30
  31 | 19.3583 |       30
  31 | 19.3583 |     36.5
  31 |    19.4 |     36.5
  31 |    19.4 |     43.5
  31 | 19.1667 |     43.5
  31 | 19.1667 |     47.5
  31 | 19.0833 |     47.5
  31 | 19.0833 |     55.5
  31 | 19.4167 |     55.5
  31 | 19.4167 |       58
  31 | 19.7667 |       58
  31 | 19.7667 |     59.5
  31 |      20 |     59.5
  31 | 20.5367 |     59.5
  31 | 20.5367 |  60.9167
  31 |    20.6 |  60.9167
  31 |    20.6 |  54.8333
  31 | 21.9667 |  54.8333
  31 | 21.9667 |    52.75
  31 | 21.9667 |       44
  31 | 21.9083 |       44
  31 | 21.9083 |    43.75
  31 |  21.875 |    43.75
  31 |  21.875 |       36
  31 | 21.7333 |       36
  31 | 21.7333 |       28
  31 | 21.4167 |       28
  31 | 20.9167 |       28
  31 | 20.9167 |       29
  31 | 19.6667 |       29
  31 | 19.6667 |     27.5
  32 | 20.5333 |        2
  32 |    20.3 |        2
  32 |    20.3 |      8.5
  32 | 20.1417 |      8.5
  32 | 20.1417 |    15.75
  32 |   20.25 |    15.75
  32 |   20.25 |     20.5
  32 | 20.5667 |     20.5
  32 | 20.5667 |     19.5
  32 |   21.05 |     19.5
  32 |   21.05 |  11.8333
  32 |  20.875 |  11.8333
  32 |  20.875 |        6
  32 | 20.8333 |        6
  32 | 20.8333 |        2
  33 | 3.83333 | -53.1667
  33 | 3.83333 |      -51
  33 | 4.08333 |      -51
  33 | 4.08333 |      -49
  33 | 4.26667 |      -49
  33 |     4.5 |      -49
  33 |     4.5 |      -54
  33 |       5 |      -54
  33 |       5 |    -57.5
  33 |     5.5 |    -57.5
  33 |     5.5 |      -61
  33 |       6 |      -61
  33 |       6 |      -64
  33 | 6.58333 |      -64
  33 | 6.58333 |      -70
  33 | 4.58333 |      -70
  33 | 4.58333 |    -67.5
  33 | 4.58333 |      -59
  33 | 4.33333 |      -59
  33 | 4.33333 |    -56.5
  33 |       4 |    -56.5
  33 |       4 | -53.1667
  34 | 9.16667 |     73.5
  34 | 9.16667 |       82
  34 | 10.6667 |       82
  34 | 10.6667 |       80
  34 |    11.5 |       80
  34 |    11.5 |       77
  34 |      13 |       77
  34 |      13 |       70
  34 |      14 |       70
  34 |      14 |       66
  34 | 15.6667 |       66
  34 | 15.6667 |       70
  34 | 16.5333 |       70
  34 | 16.5333 |       75
  34 |    17.5 |       75
  34 |    17.5 |       80
  34 |      18 |       80
  34 |      18 |       86
  34 |      21 |       86
  34 |      21 |       80
  34 | 20.1667 |       80
  34 | 20.1667 |       75
  34 | 20.6667 |       75
  34 | 20.6667 |       67
  34 | 20.4167 |       67
  34 | 20.4167 |     61.5
  34 |      20 |     61.5
  34 |      20 |     59.5
  34 | 19.7667 |     59.5
  34 | 19.7667 |       58
  34 | 19.4167 |       58
  34 | 19.4167 |     55.5
  34 | 19.0833 |     55.5
  34 | 19.0833 |     47.5
  34 | 18.2333 |     47.5
  34 | 18.2333 |     50.5
  34 |      17 |     50.5
  34 |      17 |     51.5
  34 |   15.75 |     51.5
  34 |   15.75 |       53
  34 |   15.25 |       53
  34 |   15.25 |     55.5
  34 | 14.4167 |     55.5
  34 | 14.4167 |       63
  34 |    13.5 |       63
  34 |    13.5 |       64
  34 |      12 |       64
  34 |      12 |     66.5
  34 | 11.3333 |     66.5
  34 | 11.3333 |     73.5
  36 | 3.58333 |        0
  36 | 4.61667 |        0
  36 | 4.66667 |        0
  36 | 4.66667 |       -4
  36 | 5.08333 |       -4
  36 | 5.08333 |      -11
  36 | 4.91667 |      -11
  36 | 4.91667 |    -14.5
  36 | 4.83333 |    -14.5
  36 | 4.83333 |   -27.25
  36 |     4.7 |   -27.25
  36 |     4.7 |      -30
  36 | 4.58333 |      -30
  36 | 4.58333 |      -37
  36 | 4.26667 |      -37
  36 | 4.26667 |      -40
  36 | 3.86667 |      -40
  36 | 3.86667 |      -44
  36 | 3.41667 |      -44
  36 | 3.41667 |      -46
  36 |       3 |      -46
  36 |       3 |      -49
  36 | 2.66667 |      -49
  36 | 2.66667 |      -51
  36 | 2.41667 |      -51
  36 | 2.41667 |      -54
  36 | 2.16667 |      -54
  36 | 2.16667 |    -58.5
  36 | 1.33333 |    -58.5
  36 | 1.33333 |    -53.5
  36 | 1.58333 |    -53.5
  36 | 1.58333 |    -51.5
  36 | 1.83333 |    -51.5
  36 | 1.83333 | -48.1667
  36 | 2.33333 | -48.1667
  36 | 2.33333 |      -40
  36 |       3 |      -40
  36 |       3 | -39.5833
  36 |     3.5 | -39.5833
  36 |     3.5 |      -36
  36 |    3.75 |      -36
  36 |    3.75 | -24.3833
  36 |    2.65 | -24.3833
  36 |    2.65 |    -1.75
  36 | 3.28333 |    -1.75
  36 | 3.58333 |    -1.75
  37 | 1.66667 | -24.3833
  37 |    2.65 | -24.3833
  37 |    3.75 | -24.3833
  37 |    3.75 |      -36
  37 |     3.5 |      -36
  37 |     3.5 | -39.5833
  37 |       3 | -39.5833
  37 |       3 |      -40
  37 | 2.33333 |      -40
  37 | 1.66667 |      -40
  37 | 1.66667 |    -25.5
  38 | 6.30833 |       12
  38 | 6.30833 |     17.5
  38 | 6.21667 |     17.5
  38 | 6.21667 |     21.5
  38 | 5.88333 |     21.5
  38 | 5.88333 |  22.8333
  38 | 5.88333 |       28
  38 | 6.53333 |       28
  38 | 6.53333 |     35.5
  38 | 7.36667 |     35.5
  38 |    7.75 |     35.5
  38 |    7.75 |     33.5
  38 |       8 |     33.5
  38 |       8 |       28
  38 | 7.88333 |       28
  38 | 7.88333 |       20
  38 | 7.80833 |       20
  38 | 7.80833 |     13.5
  38 |     7.5 |     13.5
  38 |     7.5 |     12.5
  38 |       7 |     12.5
  38 |       7 |       10
  38 | 6.93333 |       10
  38 | 6.93333 |       12
  39 | 21.3333 |      -37
  39 |      23 |      -37
  39 | 23.3333 |      -37
  39 | 23.3333 |      -40
  39 | 23.3333 |      -57
  39 |      22 |      -57
  39 |      22 |      -50
  39 | 21.3333 |      -50
  39 | 21.3333 |    -45.5
  40 | 16.2667 |        4
  40 | 16.0833 |        4
  40 | 16.0833 |       16
  40 | 15.9167 |       16
  40 | 15.9167 |       22
  40 | 16.0333 |       22
  40 | 16.0333 |       26
  40 | 16.1667 |       26
  40 | 16.1667 |       27
  40 | 16.3333 |       27
  40 | 16.3333 |       40
  40 |   15.75 |       40
  40 |   15.75 |     51.5
  40 |      17 |     51.5
  40 |      17 |     50.5
  40 | 18.2333 |     50.5
  40 | 18.2333 |     47.5
  40 |  18.175 |     47.5
  40 |  18.175 |       30
  40 | 18.3667 |       30
  40 | 18.3667 |       26
  40 | 18.8667 |       26
  40 | 18.8667 |     25.5
  40 | 18.8667 |  21.0833
  40 | 18.8667 |     18.5
  40 | 18.8667 |       12
  40 | 18.6622 |       12
  40 |   18.25 |       12
  40 |   18.25 |  14.3333
  40 |   17.25 |  14.3333
  40 |   17.25 |  12.8333
  40 |   16.75 |  12.8333
  40 |   16.75 |        4
  41 | 4.26667 |      -40
  41 | 4.26667 |      -49
  41 | 4.08333 |      -49
  41 | 4.08333 |      -51
  41 | 3.83333 |      -51
  41 | 3.83333 | -53.1667
  41 |     3.5 | -53.1667
  41 |     3.5 |    -57.5
  41 |     3.2 |    -57.5
  41 |     3.2 |    -67.5
  41 | 2.16667 |    -67.5
  41 | 2.16667 |    -58.5
  41 | 2.16667 |      -54
  41 | 2.41667 |      -54
  41 | 2.41667 |      -51
  41 | 2.66667 |      -51
  41 | 2.66667 |      -49
  41 |       3 |      -49
  41 |       3 |      -46
  41 | 3.41667 |      -46
  41 | 3.41667 |      -44
  41 | 3.86667 |      -44
  41 | 3.86667 |      -40
  42 | 8.08333 |        0
  42 | 8.08333 |        7
  42 |    9.25 |        7
  42 | 9.58333 |        7
  42 | 9.58333 |        0
  42 | 9.58333 |      -11
  42 |   10.75 |      -11
